
Sexe, Macroregiuni  regiuni de dezvoltare si judete, Luni, UM: Procente, Valoare
Masculin, Covasna, Luna octombrie 1996, Procente, 4.2
Masculin, Covasna, Luna noiembrie 1996, Procente, 4
Masculin, Covasna, Luna decembrie 1996, Procente, 4.1
Masculin, Covasna, Luna ianuarie 1997, Procente, 4.3
Masculin, Covasna, Luna februarie 1997, Procente, 5.6
Masculin, Covasna, Luna martie 1997, Procente, 5.1
Masculin, Covasna, Luna aprilie 1997, Procente, 4.7
Masculin, Covasna, Luna mai 1997, Procente, 4.8
Masculin, Covasna, Luna iunie 1997, Procente, 4.6
Masculin, Covasna, Luna iulie 1997, Procente, 4.4
Masculin, Covasna, Luna august 1997, Procente, 4.2
Masculin, Covasna, Luna septembrie 1997, Procente, 5.1
Masculin, Covasna, Luna octombrie 1997, Procente, 5.6
Masculin, Covasna, Luna noiembrie 1997, Procente, 6.2
Masculin, Covasna, Luna decembrie 1997, Procente, 6.4
Masculin, Covasna, Luna ianuarie 1998, Procente, 6.9
Masculin, Covasna, Luna februarie 1998, Procente, 8.1
Masculin, Covasna, Luna martie 1998, Procente, 8.4
Masculin, Covasna, Luna aprilie 1998, Procente, 9
Masculin, Covasna, Luna mai 1998, Procente, 7.8
Masculin, Covasna, Luna iunie 1998, Procente, 7.9
Masculin, Covasna, Luna iulie 1998, Procente, 7
Masculin, Covasna, Luna august 1998, Procente, 7.7
Masculin, Covasna, Luna septembrie 1998, Procente, 7.9
Masculin, Covasna, Luna octombrie 1998, Procente, 7.9
Masculin, Covasna, Luna noiembrie 1998, Procente, 8
Masculin, Covasna, Luna decembrie 1998, Procente, 10.7
Masculin, Covasna, Luna ianuarie 1999, Procente, 13
Masculin, Covasna, Luna februarie 1999, Procente, 13.7
Masculin, Covasna, Luna martie 1999, Procente, 13.5
Masculin, Covasna, Luna aprilie 1999, Procente, 13.2
Masculin, Covasna, Luna mai 1999, Procente, 13.6
Masculin, Covasna, Luna iunie 1999, Procente, 12.6
Masculin, Covasna, Luna iulie 1999, Procente, 12.9
Masculin, Covasna, Luna august 1999, Procente, 11.9
Masculin, Covasna, Luna septembrie 1999, Procente, 11.5
Masculin, Covasna, Luna octombrie 1999, Procente, 11.3
Masculin, Covasna, Luna noiembrie 1999, Procente, 11.9
Masculin, Covasna, Luna decembrie 1999, Procente, 13.6
Masculin, Covasna, Luna ianuarie 2000, Procente, 14.9
Masculin, Covasna, Luna februarie 2000, Procente, 16
Masculin, Covasna, Luna martie 2000, Procente, 15.6
Masculin, Covasna, Luna aprilie 2000, Procente, 14.8
Masculin, Covasna, Luna mai 2000, Procente, 13.6
Masculin, Covasna, Luna iunie 2000, Procente, 13.4
Masculin, Covasna, Luna iulie 2000, Procente, 13.1
Masculin, Covasna, Luna august 2000, Procente, 12.5
Masculin, Covasna, Luna septembrie 2000, Procente, 12.2
Masculin, Covasna, Luna octombrie 2000, Procente, 11.9
Masculin, Covasna, Luna noiembrie 2000, Procente, 11.6
Masculin, Covasna, Luna decembrie 2000, Procente, 11.8
Masculin, Covasna, Luna ianuarie 2001, Procente, 12.6
Masculin, Covasna, Luna februarie 2001, Procente, 12.4
Masculin, Covasna, Luna martie 2001, Procente, 11.8
Masculin, Covasna, Luna aprilie 2001, Procente, 10.5
Masculin, Covasna, Luna mai 2001, Procente, 10
Masculin, Covasna, Luna iunie 2001, Procente, 9.4
Masculin, Covasna, Luna iulie 2001, Procente, 8.8
Masculin, Covasna, Luna august 2001, Procente, 8.9
Masculin, Covasna, Luna septembrie 2001, Procente, 9.2
Masculin, Covasna, Luna octombrie 2001, Procente, 9
Masculin, Covasna, Luna noiembrie 2001, Procente, 9.6
Masculin, Covasna, Luna decembrie 2001, Procente, 11.4
Masculin, Covasna, Luna ianuarie 2002, Procente, 17.9
Masculin, Covasna, Luna februarie 2002, Procente, 21.1
Masculin, Covasna, Luna martie 2002, Procente, 19.8
Masculin, Covasna, Luna aprilie 2002, Procente, 19.8
Masculin, Covasna, Luna mai 2002, Procente, 17.9
Masculin, Covasna, Luna iunie 2002, Procente, 13.7
Masculin, Covasna, Luna iulie 2002, Procente, 12.1
Masculin, Covasna, Luna august 2002, Procente, 12.9
Masculin, Covasna, Luna septembrie 2002, Procente, 12.6
Masculin, Covasna, Luna octombrie 2002, Procente, 11.2
Masculin, Covasna, Luna noiembrie 2002, Procente, 11.8
Masculin, Covasna, Luna decembrie 2002, Procente, 10.7
Masculin, Covasna, Luna ianuarie 2003, Procente, 11.9
Masculin, Covasna, Luna februarie 2003, Procente, 11.6
Masculin, Covasna, Luna martie 2003, Procente, 11.7
Masculin, Covasna, Luna aprilie 2003, Procente, 11.2
Masculin, Covasna, Luna mai 2003, Procente, 10.7
Masculin, Covasna, Luna iunie 2003, Procente, 10
Masculin, Covasna, Luna iulie 2003, Procente, 8.1
Masculin, Covasna, Luna august 2003, Procente, 7.8
Masculin, Covasna, Luna septembrie 2003, Procente, 8.6
Masculin, Covasna, Luna octombrie 2003, Procente, 8.5
Masculin, Covasna, Luna noiembrie 2003, Procente, 8.8
Masculin, Covasna, Luna decembrie 2003, Procente, 9.2
Masculin, Covasna, Luna ianuarie 2004, Procente, 9.9
Masculin, Covasna, Luna februarie 2004, Procente, 10.2
Masculin, Covasna, Luna martie 2004, Procente, 10.1
Masculin, Covasna, Luna aprilie 2004, Procente, 9.2
Masculin, Covasna, Luna mai 2004, Procente, 8.8
Masculin, Covasna, Luna iunie 2004, Procente, 8.7
Masculin, Covasna, Luna iulie 2004, Procente, 9.9
Masculin, Covasna, Luna august 2004, Procente, 9.4
Masculin, Covasna, Luna septembrie 2004, Procente, 8.8
Masculin, Covasna, Luna octombrie 2004, Procente, 8.6
Masculin, Covasna, Luna noiembrie 2004, Procente, 8.9
Masculin, Covasna, Luna decembrie 2004, Procente, 9.7
Masculin, Covasna, Luna ianuarie 2005, Procente, 10.1
Masculin, Covasna, Luna februarie 2005, Procente, 10.9
Masculin, Covasna, Luna martie 2005, Procente, 11.4
Masculin, Covasna, Luna aprilie 2005, Procente, 10.7
Masculin, Covasna, Luna mai 2005, Procente, 10.1
Masculin, Covasna, Luna iunie 2005, Procente, 10.9
Masculin, Covasna, Luna iulie 2005, Procente, 10
Masculin, Covasna, Luna august 2005, Procente, 8.6
Masculin, Covasna, Luna septembrie 2005, Procente, 9.2
Masculin, Covasna, Luna octombrie 2005, Procente, 9.7
Masculin, Covasna, Luna noiembrie 2005, Procente, 9.5
Masculin, Covasna, Luna decembrie 2005, Procente, 10.5
Masculin, Covasna, Luna ianuarie 2006, Procente, 10.9
Masculin, Covasna, Luna februarie 2006, Procente, 11.1
Masculin, Covasna, Luna martie 2006, Procente, 11
Masculin, Covasna, Luna aprilie 2006, Procente, 9.6
Masculin, Covasna, Luna mai 2006, Procente, 8.5
Masculin, Covasna, Luna iunie 2006, Procente, 8.3
Masculin, Covasna, Luna iulie 2006, Procente, 7
Masculin, Covasna, Luna august 2006, Procente, 7.3
Masculin, Covasna, Luna septembrie 2006, Procente, 7.5
Masculin, Covasna, Luna octombrie 2006, Procente, 7.4
Masculin, Covasna, Luna noiembrie 2006, Procente, 7.8
Masculin, Covasna, Luna decembrie 2006, Procente, 8.2
Masculin, Covasna, Luna ianuarie 2007, Procente, 8.5
Masculin, Covasna, Luna februarie 2007, Procente, 8.2
Masculin, Covasna, Luna martie 2007, Procente, 8
Masculin, Covasna, Luna aprilie 2007, Procente, 7.3
Masculin, Covasna, Luna mai 2007, Procente, 6.7
Masculin, Covasna, Luna iunie 2007, Procente, 6.3
Masculin, Covasna, Luna iulie 2007, Procente, 5.5
Masculin, Covasna, Luna august 2007, Procente, 5.6
Masculin, Covasna, Luna septembrie 2007, Procente, 5.7
Masculin, Covasna, Luna octombrie 2007, Procente, 6.7
Masculin, Covasna, Luna noiembrie 2007, Procente, 8
Masculin, Covasna, Luna decembrie 2007, Procente, 8
Masculin, Covasna, Luna ianuarie 2008, Procente, 7.7
Masculin, Covasna, Luna februarie 2008, Procente, 7.9
Masculin, Covasna, Luna martie 2008, Procente, 8.1
Masculin, Covasna, Luna aprilie 2008, Procente, 8.4
Masculin, Covasna, Luna mai 2008, Procente, 7.7
Masculin, Covasna, Luna iunie 2008, Procente, 8
Masculin, Covasna, Luna iulie 2008, Procente, 6.8
Masculin, Covasna, Luna august 2008, Procente, 6.6
Masculin, Covasna, Luna septembrie 2008, Procente, 6.9
Masculin, Covasna, Luna octombrie 2008, Procente, 6.5
Masculin, Covasna, Luna noiembrie 2008, Procente, 6.8
Masculin, Covasna, Luna decembrie 2008, Procente, 8.2
Masculin, Covasna, Luna ianuarie 2009, Procente, 9.3
Masculin, Covasna, Luna februarie 2009, Procente, 9.4
Masculin, Covasna, Luna martie 2009, Procente, 10.1
Masculin, Covasna, Luna aprilie 2009, Procente, 10
Masculin, Covasna, Luna mai 2009, Procente, 9.6
Masculin, Covasna, Luna iunie 2009, Procente, 9.8
Masculin, Covasna, Luna iulie 2009, Procente, 10.2
Masculin, Covasna, Luna august 2009, Procente, 10.8
Masculin, Covasna, Luna septembrie 2009, Procente, 10.8
Masculin, Covasna, Luna octombrie 2009, Procente, 11.1
Masculin, Covasna, Luna noiembrie 2009, Procente, 11.9
Masculin, Covasna, Luna decembrie 2009, Procente, 13.1
Masculin, Covasna, Luna ianuarie 2010, Procente, 14.8
Masculin, Covasna, Luna februarie 2010, Procente, 15.2
Masculin, Covasna, Luna martie 2010, Procente, 15
Masculin, Covasna, Luna aprilie 2010, Procente, 14.3
Masculin, Covasna, Luna mai 2010, Procente, 13.5
Masculin, Covasna, Luna iunie 2010, Procente, 13
Masculin, Covasna, Luna iulie 2010, Procente, 13.2
Masculin, Covasna, Luna august 2010, Procente, 12.8
Masculin, Covasna, Luna septembrie 2010, Procente, 12
Masculin, Covasna, Luna octombrie 2010, Procente, 10.7
Masculin, Covasna, Luna noiembrie 2010, Procente, 10.9
Masculin, Covasna, Luna decembrie 2010, Procente, 11.1
Masculin, Covasna, Luna ianuarie 2011, Procente, 11.6
Masculin, Covasna, Luna februarie 2011, Procente, 11.4
Masculin, Covasna, Luna martie 2011, Procente, 10.6
Masculin, Covasna, Luna aprilie 2011, Procente, 9.2
Masculin, Covasna, Luna mai 2011, Procente, 9.4
Masculin, Covasna, Luna iunie 2011, Procente, 9.3
Masculin, Covasna, Luna iulie 2011, Procente, 8.3
Masculin, Covasna, Luna august 2011, Procente, 8.7
Masculin, Covasna, Luna septembrie 2011, Procente, 8.4
Masculin, Covasna, Luna octombrie 2011, Procente, 8.5
Masculin, Covasna, Luna noiembrie 2011, Procente, 8.7
Masculin, Covasna, Luna decembrie 2011, Procente, 9.6
Masculin, Covasna, Luna ianuarie 2012, Procente, 8.4
Masculin, Covasna, Luna februarie 2012, Procente, 9.6
Masculin, Covasna, Luna martie 2012, Procente, 9.7
Masculin, Covasna, Luna aprilie 2012, Procente, 8.7
Masculin, Covasna, Luna mai 2012, Procente, 8.7
Masculin, Covasna, Luna iunie 2012, Procente, 8.5
Masculin, Covasna, Luna iulie 2012, Procente, 8.7
Masculin, Covasna, Luna august 2012, Procente, 8.4
Masculin, Covasna, Luna septembrie 2012, Procente, 8
Masculin, Covasna, Luna octombrie 2012, Procente, 8
Masculin, Covasna, Luna noiembrie 2012, Procente, 8.6
Masculin, Covasna, Luna decembrie 2012, Procente, 8.8
Masculin, Covasna, Luna ianuarie 2013, Procente, 9.5
Masculin, Covasna, Luna februarie 2013, Procente, 9.2
Masculin, Covasna, Luna martie 2013, Procente, 8.8
Masculin, Covasna, Luna aprilie 2013, Procente, 8
Masculin, Covasna, Luna mai 2013, Procente, 7.7
Masculin, Covasna, Luna iunie 2013, Procente, 7.4
Masculin, Covasna, Luna iulie 2013, Procente, 7.9
Masculin, Covasna, Luna august 2013, Procente, 7.6
Masculin, Covasna, Luna septembrie 2013, Procente, 7.7
Masculin, Covasna, Luna octombrie 2013, Procente, 7.6
Masculin, Covasna, Luna noiembrie 2013, Procente, 7.8
Masculin, Covasna, Luna decembrie 2013, Procente, 8.4
Masculin, Covasna, Luna ianuarie 2014, Procente, 8.9
Masculin, Covasna, Luna februarie 2014, Procente, 8.9
Masculin, Covasna, Luna martie 2014, Procente, 7.9
Masculin, Covasna, Luna aprilie 2014, Procente, 7.2
Masculin, Covasna, Luna mai 2014, Procente, 6.7
Masculin, Covasna, Luna iunie 2014, Procente, 6.7
Masculin, Covasna, Luna iulie 2014, Procente, 7.1
Masculin, Covasna, Luna august 2014, Procente, 6.9
Masculin, Covasna, Luna septembrie 2014, Procente, 6.8
Masculin, Covasna, Luna octombrie 2014, Procente, 6.4
Masculin, Covasna, Luna noiembrie 2014, Procente, 6.7
Masculin, Covasna, Luna decembrie 2014, Procente, 7.2
Masculin, Covasna, Luna ianuarie 2015, Procente, 7.6
Masculin, Covasna, Luna februarie 2015, Procente, 7.3
Masculin, Covasna, Luna martie 2015, Procente, 7.2
Masculin, Covasna, Luna aprilie 2015, Procente, 6.5
Masculin, Covasna, Luna mai 2015, Procente, 5.9
Masculin, Covasna, Luna iunie 2015, Procente, 6.3
Masculin, Covasna, Luna iulie 2015, Procente, 6.8
Masculin, Covasna, Luna august 2015, Procente, 6.6
Masculin, Covasna, Luna septembrie 2015, Procente, 6.5
Masculin, Covasna, Luna octombrie 2015, Procente, 5.9
Masculin, Covasna, Luna noiembrie 2015, Procente, 5.9
Masculin, Covasna, Luna decembrie 2015, Procente, 6.4
Masculin, Covasna, Luna ianuarie 2016, Procente, 6.1
Masculin, Covasna, Luna februarie 2016, Procente, 6.2
Masculin, Covasna, Luna martie 2016, Procente, 5.9
Masculin, Covasna, Luna aprilie 2016, Procente, 5.4
Masculin, Covasna, Luna mai 2016, Procente, 5
Masculin, Covasna, Luna iunie 2016, Procente, 5.2
Masculin, Covasna, Luna iulie 2016, Procente, 5.5
Masculin, Covasna, Luna august 2016, Procente, 5.5
Masculin, Covasna, Luna septembrie 2016, Procente, 5.4
Masculin, Covasna, Luna octombrie 2016, Procente, 5.4
Masculin, Covasna, Luna noiembrie 2016, Procente, 5.5
Masculin, Covasna, Luna decembrie 2016, Procente, 5.7
Masculin, Covasna, Luna ianuarie 2017, Procente, 5.8
Masculin, Covasna, Luna februarie 2017, Procente, 5.5
Masculin, Covasna, Luna martie 2017, Procente, 4.9
Masculin, Covasna, Luna aprilie 2017, Procente, 4.6
Masculin, Covasna, Luna mai 2017, Procente, 4.5
Masculin, Covasna, Luna iunie 2017, Procente, 3.9
Masculin, Harghita, Luna ianuarie 1992, Procente, 2.3
Masculin, Harghita, Luna februarie 1992, Procente, 2.7
Masculin, Harghita, Luna martie 1992, Procente, 2.9
Masculin, Harghita, Luna aprilie 1992, Procente, 3.3
Masculin, Harghita, Luna mai 1992, Procente, 3.6
Masculin, Harghita, Luna iunie 1992, Procente, 3.8
Masculin, Harghita, Luna iulie 1992, Procente, 4.2
Masculin, Harghita, Luna august 1992, Procente, 4.4
Masculin, Harghita, Luna septembrie 1992, Procente, 5.1
Masculin, Harghita, Luna octombrie 1992, Procente, 6.5
Masculin, Harghita, Luna noiembrie 1992, Procente, 7.2
Masculin, Harghita, Luna decembrie 1992, Procente, 7.5
Masculin, Harghita, Luna ianuarie 1993, Procente, 7.5
Masculin, Harghita, Luna februarie 1993, Procente, 9.1
Masculin, Harghita, Luna martie 1993, Procente, 9
Masculin, Harghita, Luna aprilie 1993, Procente, 8.4
Masculin, Harghita, Luna mai 1993, Procente, 8.2
Masculin, Harghita, Luna iunie 1993, Procente, 8.5
Masculin, Harghita, Luna iulie 1993, Procente, 10.6
Masculin, Harghita, Luna august 1993, Procente, 9.1
Masculin, Harghita, Luna septembrie 1993, Procente, 8.8
Masculin, Harghita, Luna octombrie 1993, Procente, 10.3
Masculin, Harghita, Luna noiembrie 1993, Procente, 10.8
Masculin, Harghita, Luna decembrie 1993, Procente, 11.3
Masculin, Harghita, Luna ianuarie 1994, Procente, 13
Masculin, Harghita, Luna februarie 1994, Procente, 14.1
Masculin, Harghita, Luna martie 1994, Procente, 14.4
Masculin, Harghita, Luna aprilie 1994, Procente, 14.5
Masculin, Harghita, Luna mai 1994, Procente, 14.5
Masculin, Harghita, Luna iunie 1994, Procente, 13.9
Masculin, Harghita, Luna iulie 1994, Procente, 13.9
Masculin, Harghita, Luna august 1994, Procente, 13.2
Masculin, Harghita, Luna septembrie 1994, Procente, 12.7
Masculin, Harghita, Luna octombrie 1994, Procente, 11.9
Masculin, Harghita, Luna noiembrie 1994, Procente, 10.8
Masculin, Harghita, Luna decembrie 1994, Procente, 9.9
Masculin, Harghita, Luna ianuarie 1995, Procente, 10.1
Masculin, Harghita, Luna februarie 1995, Procente, 11.7
Masculin, Harghita, Luna martie 1995, Procente, 10.3
Masculin, Harghita, Luna aprilie 1995, Procente, 10.9
Masculin, Harghita, Luna mai 1995, Procente, 10.4
Masculin, Harghita, Luna iunie 1995, Procente, 10
Masculin, Harghita, Luna iulie 1995, Procente, 10.1
Masculin, Harghita, Luna august 1995, Procente, 9.7
Masculin, Harghita, Luna septembrie 1995, Procente, 9.6
Masculin, Harghita, Luna octombrie 1995, Procente, 9.8
Masculin, Harghita, Luna noiembrie 1995, Procente, 9.3
Masculin, Harghita, Luna decembrie 1995, Procente, 10.4
Masculin, Harghita, Luna ianuarie 1996, Procente, 11.1
Masculin, Harghita, Luna februarie 1996, Procente, 10.2
Masculin, Harghita, Luna martie 1996, Procente, 9.7
Masculin, Harghita, Luna aprilie 1996, Procente, 8.7
Masculin, Harghita, Luna mai 1996, Procente, 8.2
Masculin, Harghita, Luna iunie 1996, Procente, 8.2
Masculin, Harghita, Luna iulie 1996, Procente, 7.6
Masculin, Harghita, Luna august 1996, Procente, 7.2
Masculin, Harghita, Luna septembrie 1996, Procente, 7
Masculin, Harghita, Luna octombrie 1996, Procente, 6.9
Masculin, Harghita, Luna noiembrie 1996, Procente, 6.9
Masculin, Harghita, Luna decembrie 1996, Procente, 8.2
Masculin, Harghita, Luna ianuarie 1997, Procente, 9.2
Masculin, Harghita, Luna februarie 1997, Procente, 8.9
Masculin, Harghita, Luna martie 1997, Procente, 8.9
Masculin, Harghita, Luna aprilie 1997, Procente, 8
Masculin, Harghita, Luna mai 1997, Procente, 7.5
Masculin, Harghita, Luna iunie 1997, Procente, 7.4
Masculin, Harghita, Luna iulie 1997, Procente, 7.2
Masculin, Harghita, Luna august 1997, Procente, 7.4
Masculin, Harghita, Luna septembrie 1997, Procente, 7.2
Masculin, Harghita, Luna octombrie 1997, Procente, 7.7
Masculin, Harghita, Luna noiembrie 1997, Procente, 8.8
Masculin, Harghita, Luna decembrie 1997, Procente, 9.5
Masculin, Harghita, Luna ianuarie 1998, Procente, 10.8
Masculin, Harghita, Luna februarie 1998, Procente, 11.3
Masculin, Harghita, Luna martie 1998, Procente, 11.1
Masculin, Harghita, Luna aprilie 1998, Procente, 10.4
Masculin, Harghita, Luna mai 1998, Procente, 9.7
Masculin, Harghita, Luna iunie 1998, Procente, 9.5
Masculin, Harghita, Luna iulie 1998, Procente, 9.2
Masculin, Harghita, Luna august 1998, Procente, 8.8
Masculin, Harghita, Luna septembrie 1998, Procente, 9
Masculin, Harghita, Luna octombrie 1998, Procente, 9.2
Masculin, Harghita, Luna noiembrie 1998, Procente, 9.7
Masculin, Harghita, Luna decembrie 1998, Procente, 10.6
Masculin, Harghita, Luna ianuarie 1999, Procente, 12.6
Masculin, Harghita, Luna februarie 1999, Procente, 12.7
Masculin, Harghita, Luna martie 1999, Procente, 12.5
Masculin, Harghita, Luna aprilie 1999, Procente, 12
Masculin, Harghita, Luna mai 1999, Procente, 11.1
Masculin, Harghita, Luna iunie 1999, Procente, 10.6
Masculin, Harghita, Luna iulie 1999, Procente, 10.3
Masculin, Harghita, Luna august 1999, Procente, 9.8
Masculin, Harghita, Luna septembrie 1999, Procente, 9.5
Masculin, Harghita, Luna octombrie 1999, Procente, 9.6
Masculin, Harghita, Luna noiembrie 1999, Procente, 10
Masculin, Harghita, Luna decembrie 1999, Procente, 12
Masculin, Harghita, Luna ianuarie 2000, Procente, 12.5
Masculin, Harghita, Luna februarie 2000, Procente, 13.3
Masculin, Harghita, Luna martie 2000, Procente, 12.8
Masculin, Harghita, Luna aprilie 2000, Procente, 12.7
Masculin, Harghita, Luna mai 2000, Procente, 11.7
Masculin, Harghita, Luna iunie 2000, Procente, 10.7
Masculin, Harghita, Luna iulie 2000, Procente, 10
Masculin, Harghita, Luna august 2000, Procente, 9.7
Masculin, Harghita, Luna septembrie 2000, Procente, 9.4
Masculin, Harghita, Luna octombrie 2000, Procente, 9.5
Masculin, Harghita, Luna noiembrie 2000, Procente, 10.2
Masculin, Harghita, Luna decembrie 2000, Procente, 11.2
Masculin, Harghita, Luna ianuarie 2001, Procente, 11.9
Masculin, Harghita, Luna februarie 2001, Procente, 12.1
Masculin, Harghita, Luna martie 2001, Procente, 11.8
Masculin, Harghita, Luna aprilie 2001, Procente, 11.2
Masculin, Harghita, Luna mai 2001, Procente, 10.1
Masculin, Harghita, Luna iunie 2001, Procente, 9.4
Masculin, Harghita, Luna iulie 2001, Procente, 8.5
Masculin, Harghita, Luna august 2001, Procente, 8
Masculin, Harghita, Luna septembrie 2001, Procente, 7.6
Masculin, Harghita, Luna octombrie 2001, Procente, 7.8
Masculin, Harghita, Luna noiembrie 2001, Procente, 8.3
Masculin, Harghita, Luna decembrie 2001, Procente, 10.1
Masculin, Harghita, Luna ianuarie 2002, Procente, 13.3
Masculin, Harghita, Luna februarie 2002, Procente, 13.7
Masculin, Harghita, Luna martie 2002, Procente, 13.2
Masculin, Harghita, Luna aprilie 2002, Procente, 12.2
Masculin, Harghita, Luna mai 2002, Procente, 11
Masculin, Harghita, Luna iunie 2002, Procente, 10.5
Masculin, Harghita, Luna iulie 2002, Procente, 9.9
Masculin, Harghita, Luna august 2002, Procente, 9.1
Masculin, Harghita, Luna septembrie 2002, Procente, 8.4
Masculin, Harghita, Luna octombrie 2002, Procente, 8.1
Masculin, Harghita, Luna noiembrie 2002, Procente, 8.1
Masculin, Harghita, Luna decembrie 2002, Procente, 8.7
Masculin, Harghita, Luna ianuarie 2003, Procente, 9.7
Masculin, Harghita, Luna februarie 2003, Procente, 9.9
Masculin, Harghita, Luna martie 2003, Procente, 9.5
Masculin, Harghita, Luna aprilie 2003, Procente, 8.7
Masculin, Harghita, Luna mai 2003, Procente, 8.3
Masculin, Harghita, Luna iunie 2003, Procente, 8
Masculin, Harghita, Luna iulie 2003, Procente, 7.6
Masculin, Harghita, Luna august 2003, Procente, 7.5
Masculin, Harghita, Luna septembrie 2003, Procente, 7.5
Masculin, Harghita, Luna octombrie 2003, Procente, 7.9
