,share,Unnamed: 0,LOC,COUNTRY,LAT,LON,ELEVATION,Dátum,Dátums,Mondás,Jelentés,DS,Dátum:mettől,Dátum:meddig,Kondíció,Érték,Periódus:mettől,Periódus:meddig,Mennyiség,Irány,W
45,67,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
45,68,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
45,72,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
45,65,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
45,71,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
45,87,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
45,60,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
45,66,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-09-18,szeptember 18.,"Negyven napig olyan időt várj, mint Péterkor.","Amilyen ezen a dátumon az idő, olyan lesz a következő 40 napban.",szept. 18,2019-09-18,2019-09-18,Visib,A,2019-09-18,2019-10-18,Visib,A,
47,87,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,85,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,90,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,85,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,90,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,78,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,86,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,83,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,85,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,92,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
47,87,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-09-28,szeptember 28.,"Eljött immár Simon, Júdás, jaj neked, te põregatyás. ","Ezt a dátumot követő két hétben átlagosan hidegebb az idő, mint az azt megelőzőben.",szept. 28,2019-10-14,2019-10-28,Temp,B,2019-10-28,2019-11-14,Temp,A,
48,45,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,52,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,57,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,36,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,57,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,57,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,59,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,57,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,41,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,50,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
48,64,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-09-29,szeptember 29.,"Ha dörög az ég, szép leend az ősz, (de nagy tél következik).","Ha ezen a dátumon esik, az átlagosnál melegebb ősz várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-09-21,2019-12-21,Temp,+,
49,55,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,39,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,58,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,55,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,86,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,43,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,64,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,53,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,75,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,75,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
49,58,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-09-29,szeptember 29.,"Ha dörög az ég, (szép leend az ősz), de nagy tél következik.","Ha ezen a dátumon esik, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Rain,+,2019-12-21,2019-03-21,Temp,-,
50,60,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,44,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,40,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,24,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,43,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,32,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,48,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,40,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,41,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,55,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
50,48,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-09-29,szeptember 29.,"Szent Mihálykor keleti szél, nagyon kemény telet ígér.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",szept. 29,2019-09-29,2019-09-29,Wind,+,2019-12-21,2019-03-21,Temp,-,
51,66,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,51,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,57,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,70,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,50,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,45,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,61,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,60,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,58,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,62,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
51,60,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-10-21,október 21.,"Amilyen Orsolya, olyan a tél.   ","Amilyen ezen a dátumon az idő, olyan lesz a tél.",okt. 21,2019-10-21,2019-10-21,Visib,A,2019-12-21,2019-03-21,Visib,A,
52,45,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,50,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,41,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,63,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,54,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,45,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,45,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,30,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,40,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,45,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
52,29,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-10-26,október 26.,"Dömötör napján ha hideg szél fúj, igen hideg lészen a tél is.","Ha ezen a dátumon az átlagosnál erősebb a szél, az átlagosnál hidegebb tél várható.",okt. 26,2019-10-26,2019-10-26,Wind,+,2019-09-21,2019-12-21,Temp,-,
53,35,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,47,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,54,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,50,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,37,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,51,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,45,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,62,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,50,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,52,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
53,42,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-11-01,november 1.,"Ha Mindenszentek nedves, akkor lágy tél következik.","Ha ezen a dátumon az átlagosnál több eső esik, az átlagosnál melegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,+,2019-12-21,2019-03-21,Temp,+,
