Year;Month;Country;City;ATM; PAX;Capacity
2016;5;Italy;Milan;158;28316;34208
2016;5;Italy;Naples;26;4754;5980
2016;5;Italy;Palermo;1;44;164
2016;5;Italy;Pisa;26;4271;4914
2016;5;Italy;Rome;239;35956;45351
2016;5;Italy;Treviso;18;2714;3402
2016;5;Kazakhstan;Atyrau;2;126;378
2016;5;Kosovo;Pristina;2;132;340
2016;5;Latvia;Riga;46;2850;3413
2016;5;Lebanon;Beirut;1;160;168
2016;5;Malta;Malta;44;7127;8082
2016;5;Montenegro;Podgorica;1;29;30
2016;5;Netherland;Amsterdam;248;37399;42404
2016;5;Netherland;Eindhoven;116;22906;26680
2016;5;Netherland;Maastricht;5;831;1020
2016;5;Netherland;Rotterdam;92;12430;15188
2016;5;Norway;Oslo;124;19882;23436
2016;5;Poland;Warsaw;266;18768;25918
2016;5;Portugal;Lisbon;36;5907;6480
2016;5;Qatar;Doha;62;6936;8292
2016;5;Romania;Bucharest;126;5296;7368
2016;5;Romania;Tirgu Mures;19;2757;3270
2016;5;Russia;Moscow;186;23073;28806
2016;5;Serbia;Belgrade;18;675;1336
2016;5;Spain;Alicante;18;2811;3240
2016;5;Spain;Barcelona;134;24141;27196
2016;5;Spain;Ibiza;2;314;378
2016;5;Spain;Madrid;88;16551;18436
2016;5;Spain;Malaga;35;6409;7353
2016;5;Sweden;Gothenburg;26;4066;4680
2016;5;Sweden;Malmo;62;8949;11160
2016;5;Sweden;Stockholm;132;21056;26270
2016;5;Switzerland;Basel;54;8646;9096
2016;5;Switzerland;Geneva;62;9949;10680
2016;5;Switzerland;Zurich;185;16136;19203
2016;5;Tunesia;Monastir;4;281;696
2016;5;Turkey;Antalya;5;556;912
2016;5;Turkey;Istanbul;266;30598;43146
2016;5;Ukraine;Kiev;44;6954;7920
2016;5;United Arab Emirates;Dubai;88;16970;26300
2016;5;United Kingdom;Birmingham;26;3597;4680
2016;5;United Kingdom;Bristol;26;4702;4914
2016;5;United Kingdom;East Midlands;18;2168;2664
2016;5;United Kingdom;Edinburgh;30;4071;4440
2016;5;United Kingdom;Glasgow;26;4085;4680
2016;5;United Kingdom;Leeds;18;2514;2746
2016;5;United Kingdom;Liverpool;18;2745;3240
2016;5;United Kingdom;London;863;141157;158652
2016;5;United Kingdom;Manchester;72;11688;12478
2016;6;Austria;Vienna;162;9487;14441
2016;6;Azerbaijan;Baku;18;2142;3240
2016;6;Belarus;Minsk;26;1193;1686
2016;6;Belgium;Brussels;316;44827;54767
2016;6;Bulgaria;Bourgas;26;3329;4656
2016;6;Bulgaria;Sofia;12;572;1368
2016;6;Canada;Toronto;28;7154;8526
2016;6;Canary Islands - Spain;Las Palmas;8;1303;1512
2016;6;Canary Islands - Spain;Tenerife;16;2675;2880
2016;6;China;Beijing;34;5808;8058
2016;6;China;Ningbo;4;419;948
2016;6;Cyprus;Larnaca;32;5332;5960
2016;6;Czech Republic;Prague;170;8226;12378
2016;6;Denmark;Billund;26;4230;4914
2016;6;Denmark;Copenhagen;130;19385;24570
2016;6;Egypt;Cairo;26;966;1872
2016;6;Egypt;Hurghada;15;2084;2787
2016;6;Egypt;Sharm el Sheikh;1;150;189
2016;6;Finland;Helsinki;156;20642;23842
2016;6;Finland;Tampere;18;3137;3402
2016;6;France;Bordeaux;7;880;1060
2016;6;France;Lyon;34;4367;5304
2016;6;France;Marseille;4;794;820
2016;6;France;Nantes;3;324;567
2016;6;France;Nice;19;2757;3410
2016;6;France;Paris;377;53544;60712
2016;6;France;Toulouse;11;1392;1853
2016;6;Georgia;Kutaisi;16;2643;2880
2016;6;Germany;Berlin;222;26951;33496
2016;6;Germany;Cologne;50;5143;7536
2016;6;Germany;Dortmund;57;9414;10260
2016;6;Germany;Dusseldorf;104;10773;17772
2016;6;Germany;Frankfurt;298;41058;56116
2016;6;Germany;Hahn;26;4223;4680
2016;6;Germany;Hamburg;60;6739;8352
2016;6;Germany;Karlsruhe;16;2526;2880
2016;6;Germany;Leipzig;2;149;420
2016;6;Germany;Muenster;2;133;360
2016;6;Germany;Munich;267;30921;41888
2016;6;Germany;Stuttgart;102;11701;15804
2016;6;Greece;Argostólion;3;514;567
2016;6;Greece;Athens;78;11282;13849
2016;6;Greece;Chania;4;563;756
2016;6;Greece;Corfu;32;4790;5812
2016;6;Greece;Heraklion;28;3943;5150
2016;6;Greece;Karpathos;5;782;945
2016;6;Greece;Rhodos;22;3113;3999
2016;6;Greece;Thessaloniki;18;2780;3240
2016;6;Greece;Zakinthos;21;2984;3933
2016;6;Hungary;Debrecen;1;141;180
2016;6;Iceland;Reykjavik;18;2868;3240
2016;6;Ireland;Dublin;110;18965;20280
2016;6;Israel;Tel Aviv;168;26997;30622
2016;6;Italy;Alghero;8;1199;1440
2016;6;Italy;Bari;34;6603;7820
2016;6;Italy;Bologna;16;2543;2880
2016;6;Italy;Catania;20;3129;3600
2016;6;Italy;Milan;152;27818;32828
2016;6;Italy;Naples;24;4614;5520
2016;6;Italy;Pisa;26;4143;4914
2016;6;Italy;Rome;209;34083;40013
2016;6;Italy;Treviso;18;2959;3402
2016;6;Kazakhstan;Aktyubinsk;1;36;50
2016;6;Kazakhstan;Atyrau;4;479;756
2016;6;Kosovo;Pristina;2;195;420
2016;6;Latvia;Riga;42;2571;3192
2016;6;Lithuania;Vilnius;1;80;109
2016;6;Malta;Malta;48;7933;9084
2016;6;Morocco;Errachidia;1;97;180
2016;6;Netherland;Amsterdam;240;37674;41500
2016;6;Netherland;Eindhoven;60;12135;13800
2016;6;Netherland;Maastricht;28;5477;6440
2016;6;Netherland;Rotterdam;84;12170;14042
2016;6;Norway;Oslo;106;17156;20025
2016;6;Poland;Warsaw;264;20467;26196
2016;6;Portugal;Lisbon;32;5457;5760
2016;6;Qatar;Doha;60;7139;7932
2016;6;Romania;Bucharest;134;5540;8596
2016;6;Romania;Tirgu Mures;18;2890;3240
2016;6;Russia;Moscow;180;23303;28066
2016;6;Serbia;Belgrade;18;751;1156
2016;6;Spain;Alicante;16;2642;2980
2016;6;Spain;Barcelona;127;23894;25951
2016;6;Spain;Granada;1;169;168
2016;6;Spain;Ibiza;4;624;920
2016;6;Spain;Leon;1;79;189
2016;6;Spain;Madrid;124;21554;24694
2016;6;Spain;Malaga;39;6905;7632
2016;6;Spain;Palma De Mallorca;17;2816;3141
2016;6;Sweden;Gothenburg;30;4950;5400
2016;6;Sweden;Malmo;56;8643;10080
2016;6;Sweden;Stockholm;122;20811;24650
2016;6;Switzerland;Basel;52;8219;8688
2016;6;Switzerland;Bern;2;43;100
2016;6;Switzerland;Geneva;60;9753;10368
2016;6;Switzerland;Zurich;178;15523;17790
2016;6;Tunesia;Monastir;8;791;1188
2016;6;Turkey;Antalya;46;7088;8304
2016;6;Turkey;Istanbul;257;29550;40734
2016;6;Turkey;Izmir;1;167;180
2016;6;Ukraine;Kiev;48;7696;8640
2016;6;United Arab Emirates;Dubai;86;16264;26120
2016;6;United Kingdom;Birmingham;26;4061;4680
2016;6;United Kingdom;Bristol;26;4779;4914
2016;6;United Kingdom;East Midlands;18;2365;2592
2016;6;United Kingdom;Edinburgh;34;4592;5032
2016;6;United Kingdom;Glasgow;26;4372;4680
2016;6;United Kingdom;Leeds;16;2497;2696
2016;6;United Kingdom;Liverpool;18;2937;3240
2016;6;United Kingdom;London;796;137688;148352
2016;6;United Kingdom;Manchester;68;11601;12240
2016;7;Albania;Tirana;4;309;436
2016;7;Austria;Innsbruck;1;71;189
2016;7;Austria;Vienna;175;8040;15433
2016;7;Azerbaijan;Baku;19;2892;3150
2016;7;Belarus;Minsk;26;1236;1492
2016;7;Belgium;Brussels;280;42757;49052
2016;7;Belgium;Liege;2;78;92
2016;7;Brazil;Rio De Janeiro;1;181;225
2016;7;Bulgaria;Bourgas;61;9458;10827
2016;7;Bulgaria;Sofia;34;1643;3960
2016;7;Canada;Toronto;34;9035;10092
2016;7;Canary Islands - Spain;Las Palmas;10;1654;1890
2016;7;Canary Islands - Spain;Tenerife;18;3052;3240
2016;7;China;Beijing;36;6021;8532
2016;7;Cyprus;Larnaca;44;7137;7920
2016;7;Czech Republic;Prague;168;7858;11634
2016;7;Denmark;Billund;26;4592;4914
2016;7;Denmark;Copenhagen;132;22162;26178
2016;7;Egypt;Cairo;38;2375;2896
2016;7;Egypt;Hurghada;22;3758;4067
2016;7;Finland;Helsinki;168;25147;26652
2016;7;Finland;Tampere;18;3245;3402
2016;7;France;Chalons-Vatry;1;149;189
2016;7;France;Lyon;18;2567;2808
2016;7;France;Nice;18;2830;3240
2016;7;France;Paris;336;48913;55960
2016;7;Georgia;Kutaisi;18;3126;3240
2016;7;Germany;Berlin;228;29090;37352
2016;7;Germany;Cologne;61;6884;9186
2016;7;Germany;Dortmund;62;10276;11160
2016;7;Germany;Dusseldorf;103;11192;18630
2016;7;Germany;Frankfurt;304;41983;55888
2016;7;Germany;Hahn;26;4299;4680
2016;7;Germany;Hamburg;57;7596;8550
2016;7;Germany;Karlsruhe;19;2975;3405
2016;7;Germany;Munich;270;31095;41680
2016;7;Germany;Stuttgart;98;11349;14952
2016;7;Greece;Argostólion;10;1772;1890
2016;7;Greece;Athens;73;11940;12974
2016;7;Greece;Chania;10;1811;1890
2016;7;Greece;Corfu;54;9246;9914
2016;7;Greece;Heraklion;62;9949;11388
2016;7;Greece;Karpathos;8;1333;1512
2016;7;Greece;Rhodos;42;6960;7634
2016;7;Greece;Thessaloniki;18;2939;3240
2016;7;Greece;Zakinthos;42;7129;7866
2016;7;Iceland;Reykjavik;18;2913;3240
2016;7;Ireland;Dublin;116;20647;21384
2016;7;Israel;Tel Aviv;184;30655;33736
2016;7;Italy;Alghero;18;3018;3240
2016;7;Italy;Bari;36;7320;8280
2016;7;Italy;Bologna;20;3098;3493
2016;7;Italy;Catania;25;4067;4700
2016;7;Italy;Milan;150;28567;32368
2016;7;Italy;Naples;26;5326;5980
2016;7;Italy;Pisa;26;4371;4914
2016;7;Italy;Rome;213;35322;40258
2016;7;Italy;Treviso;18;3163;3402
